"ExNum" "CrownShape" "WeatherStation" "CrownTransmissibility" "ForestGapSize" "PlotID" "ShadeTolerance" "Proportion"
1860 "Ellipsoid" "Croker river" 0.2 15 8 "intermediate" 0.245099263328755
1860 "Ellipsoid" "Croker river" 0.2 15 8 "low" 0.754900736671245
1861 "Disk" "Phillip SW Belize" 0.15 15 8 "high" 0.107628917467849
1861 "Disk" "Phillip SW Belize" 0.15 15 8 "intermediate" 0.472093894368835
1861 "Disk" "Phillip SW Belize" 0.15 15 8 "low" 0.420277188163316
1862 "Ellipsoid" "Phillip SW Belize" 0.15 15 8 "high" 0.153327506555125
1862 "Ellipsoid" "Phillip SW Belize" 0.15 15 8 "intermediate" 0.42339867648895
1862 "Ellipsoid" "Phillip SW Belize" 0.15 15 8 "low" 0.423273816955925
1863 "Disk" "Lake Charles" 0.15 15 8 "high" 0.0881508303158946
1863 "Disk" "Lake Charles" 0.15 15 8 "intermediate" 0.490697964789612
1863 "Disk" "Lake Charles" 0.15 15 8 "low" 0.421151204894494
1864 "Ellipsoid" "Lake Charles" 0.15 15 8 "high" 0.137720064926957
1864 "Ellipsoid" "Lake Charles" 0.15 15 8 "intermediate" 0.409664127856162
1864 "Ellipsoid" "Lake Charles" 0.15 15 8 "low" 0.452615807216881
1865 "Disk" "McMinnville" 0.15 15 8 "high" 0.0179797727556499
1865 "Disk" "McMinnville" 0.15 15 8 "intermediate" 0.537145711075041
1865 "Disk" "McMinnville" 0.15 15 8 "low" 0.44487451616931
1866 "Ellipsoid" "McMinnville" 0.15 15 8 "high" 0.0490697964789612
1866 "Ellipsoid" "McMinnville" 0.15 15 8 "intermediate" 0.455737295542515
1866 "Ellipsoid" "McMinnville" 0.15 15 8 "low" 0.495192907978524
1867 "Disk" "Lindenberg" 0.15 15 8 "high" 0.0107379198401798
1867 "Disk" "Lindenberg" 0.15 15 8 "intermediate" 0.558246972156324
1867 "Disk" "Lindenberg" 0.15 15 8 "low" 0.431015108003496
1868 "Ellipsoid" "Lindenberg" 0.15 15 8 "high" 0.0269696591334748
1868 "Ellipsoid" "Lindenberg" 0.15 15 8 "intermediate" 0.489324509926333
1868 "Ellipsoid" "Lindenberg" 0.15 15 8 "low" 0.483705830940192
1869 "Disk" "Croker river" 0.15 15 8 "high" 0
1869 "Disk" "Croker river" 0.15 15 8 "intermediate" 0.446247971032588
1869 "Disk" "Croker river" 0.15 15 8 "low" 0.553752028967412
1870 "Ellipsoid" "Croker river" 0.15 15 8 "high" 0
1870 "Ellipsoid" "Croker river" 0.15 15 8 "intermediate" 0.420277188163316
1870 "Ellipsoid" "Croker river" 0.15 15 8 "low" 0.579722811836684
1871 "Disk" "Phillip SW Belize" 0.1 15 8 "high" 0.213384941940317
1871 "Disk" "Phillip SW Belize" 0.1 15 8 "intermediate" 0.465351479585466
1871 "Disk" "Phillip SW Belize" 0.1 15 8 "low" 0.321263578474216
1872 "Ellipsoid" "Phillip SW Belize" 0.1 15 8 "high" 0.252715694843301
1872 "Ellipsoid" "Phillip SW Belize" 0.1 15 8 "intermediate" 0.402671994006742
1872 "Ellipsoid" "Phillip SW Belize" 0.1 15 8 "low" 0.344612311149956
1873 "Disk" "Lake Charles" 0.1 15 8 "high" 0.193407416656262
1873 "Disk" "Lake Charles" 0.1 15 8 "intermediate" 0.495068048445499
1873 "Disk" "Lake Charles" 0.1 15 8 "low" 0.31152453489824
1874 "Ellipsoid" "Lake Charles" 0.1 15 8 "high" 0.222624547384193
1874 "Ellipsoid" "Lake Charles" 0.1 15 8 "intermediate" 0.419278311899114
1874 "Ellipsoid" "Lake Charles" 0.1 15 8 "low" 0.358097140716694
1875 "Disk" "McMinnville" 0.1 15 8 "high" 0.103383693344987
1875 "Disk" "McMinnville" 0.1 15 8 "intermediate" 0.569983768260707
1875 "Disk" "McMinnville" 0.1 15 8 "low" 0.326632538394306
1876 "Ellipsoid" "McMinnville" 0.1 15 8 "high" 0.140217255587464
1876 "Ellipsoid" "McMinnville" 0.1 15 8 "intermediate" 0.50255962042702
1876 "Ellipsoid" "McMinnville" 0.1 15 8 "low" 0.357223123985516
1877 "Disk" "Lindenberg" 0.1 15 8 "high" 0.07566487701336
1877 "Disk" "Lindenberg" 0.1 15 8 "intermediate" 0.608690223498564
1877 "Disk" "Lindenberg" 0.1 15 8 "low" 0.315644899488076
1878 "Ellipsoid" "Lindenberg" 0.1 15 8 "high" 0.114371332251217
1878 "Ellipsoid" "Lindenberg" 0.1 15 8 "intermediate" 0.566113122736921
1878 "Ellipsoid" "Lindenberg" 0.1 15 8 "low" 0.319515545011862
1879 "Disk" "Croker river" 0.1 15 8 "high" 0
1879 "Disk" "Croker river" 0.1 15 8 "intermediate" 0.635659882632039
1879 "Disk" "Croker river" 0.1 15 8 "low" 0.364340117367961
1880 "Ellipsoid" "Croker river" 0.1 15 8 "high" 0
1880 "Ellipsoid" "Croker river" 0.1 15 8 "intermediate" 0.657010862779373
1880 "Ellipsoid" "Croker river" 0.1 15 8 "low" 0.342989137220627
1881 "Disk" "Phillip SW Belize" 0.05 15 8 "high" 0.300661755525034
1881 "Disk" "Phillip SW Belize" 0.05 15 8 "intermediate" 0.440129853914346
1881 "Disk" "Phillip SW Belize" 0.05 15 8 "low" 0.259208390560619
1882 "Ellipsoid" "Phillip SW Belize" 0.05 15 8 "high" 0.339867648894993
1882 "Ellipsoid" "Phillip SW Belize" 0.05 15 8 "intermediate" 0.372580846547634
1882 "Ellipsoid" "Phillip SW Belize" 0.05 15 8 "low" 0.287551504557373
1883 "Disk" "Lake Charles" 0.05 15 8 "high" 0.298913722062679
1883 "Disk" "Lake Charles" 0.05 15 8 "intermediate" 0.471344737170683
1883 "Disk" "Lake Charles" 0.05 15 8 "low" 0.229741540766638
1884 "Ellipsoid" "Lake Charles" 0.05 15 8 "high" 0.316019478087152
1884 "Ellipsoid" "Lake Charles" 0.05 15 8 "intermediate" 0.409788987389187
1884 "Ellipsoid" "Lake Charles" 0.05 15 8 "low" 0.274191534523661
1885 "Disk" "McMinnville" 0.05 15 8 "high" 0.208265701086278
1885 "Disk" "McMinnville" 0.05 15 8 "intermediate" 0.550255962042702
1885 "Disk" "McMinnville" 0.05 15 8 "low" 0.24147833687102
1886 "Ellipsoid" "McMinnville" 0.05 15 8 "high" 0.229117243101511
1886 "Ellipsoid" "McMinnville" 0.05 15 8 "intermediate" 0.534898239480584
1886 "Ellipsoid" "McMinnville" 0.05 15 8 "low" 0.235984517417905
1887 "Disk" "Lindenberg" 0.05 15 8 "high" 0.168810088650268
1887 "Disk" "Lindenberg" 0.05 15 8 "intermediate" 0.589711574478711
1887 "Disk" "Lindenberg" 0.05 15 8 "low" 0.24147833687102
1888 "Ellipsoid" "Lindenberg" 0.05 15 8 "high" 0.21276064427519
1888 "Ellipsoid" "Lindenberg" 0.05 15 8 "intermediate" 0.558246972156324
1888 "Ellipsoid" "Lindenberg" 0.05 15 8 "low" 0.228992383568485
1889 "Disk" "Croker river" 0.05 15 8 "high" 0.00774129104757148
1889 "Disk" "Croker river" 0.05 15 8 "intermediate" 0.755525034336372
1889 "Disk" "Croker river" 0.05 15 8 "low" 0.236733674616057
1890 "Ellipsoid" "Croker river" 0.05 15 8 "high" 0
1890 "Ellipsoid" "Croker river" 0.05 15 8 "intermediate" 0.780122362342365
1890 "Ellipsoid" "Croker river" 0.05 15 8 "low" 0.219877637657635
1891 "Disk" "Phillip SW Belize" 0 15 8 "high" 0.385940816581346
1891 "Disk" "Phillip SW Belize" 0 15 8 "intermediate" 0.410413285054314
1891 "Disk" "Phillip SW Belize" 0 15 8 "low" 0.20364589836434
1892 "Ellipsoid" "Phillip SW Belize" 0 15 8 "high" 0.425021850418279
1892 "Ellipsoid" "Phillip SW Belize" 0 15 8 "intermediate" 0.352103883131477
1892 "Ellipsoid" "Phillip SW Belize" 0 15 8 "low" 0.222874266450243
1893 "Disk" "Lake Charles" 0 15 8 "high" 0.395555000624298
1893 "Disk" "Lake Charles" 0 15 8 "intermediate" 0.417530278436759
1893 "Disk" "Lake Charles" 0 15 8 "low" 0.186914720938944
1894 "Ellipsoid" "Lake Charles" 0 15 8 "high" 0.402297415407666
1894 "Ellipsoid" "Lake Charles" 0 15 8 "intermediate" 0.390560619303284
1894 "Ellipsoid" "Lake Charles" 0 15 8 "low" 0.20714196528905
1895 "Disk" "McMinnville" 0 15 8 "high" 0.329504307653889
1895 "Disk" "McMinnville" 0 15 8 "intermediate" 0.470970158571607
1895 "Disk" "McMinnville" 0 15 8 "low" 0.199525533774504
1896 "Ellipsoid" "McMinnville" 0 15 8 "high" 0.324135347733799
1896 "Ellipsoid" "McMinnville" 0 15 8 "intermediate" 0.490448245723561
1896 "Ellipsoid" "McMinnville" 0 15 8 "low" 0.18541640654264
1897 "Disk" "Lindenberg" 0 15 8 "high" 0.29916344112873
1897 "Disk" "Lindenberg" 0 15 8 "intermediate" 0.517667623923087
1897 "Disk" "Lindenberg" 0 15 8 "low" 0.183168934948183
1898 "Ellipsoid" "Lindenberg" 0 15 8 "high" 0.300536895992009
1898 "Ellipsoid" "Lindenberg" 0 15 8 "intermediate" 0.52053939318267
1898 "Ellipsoid" "Lindenberg" 0 15 8 "low" 0.178923710825322
1899 "Disk" "Croker river" 0 15 8 "high" 0.0459483081533275
1899 "Disk" "Croker river" 0 15 8 "intermediate" 0.799225870895243
1899 "Disk" "Croker river" 0 15 8 "low" 0.15482582095143
1900 "Ellipsoid" "Croker river" 0 15 8 "high" 0.0509426894743414
1900 "Ellipsoid" "Croker river" 0 15 8 "intermediate" 0.784367586465227
1900 "Ellipsoid" "Croker river" 0 15 8 "low" 0.164689724060432
1901 "Disk" "Phillip SW Belize" 0.2 20 8 "high" 0.0137345486327881
1901 "Disk" "Phillip SW Belize" 0.2 20 8 "intermediate" 0.341116244225247
1901 "Disk" "Phillip SW Belize" 0.2 20 8 "low" 0.645149207141965
1902 "Ellipsoid" "Phillip SW Belize" 0.2 20 8 "high" 0.0192283680859034
1902 "Ellipsoid" "Phillip SW Belize" 0.2 20 8 "intermediate" 0.363091522037708
1902 "Ellipsoid" "Phillip SW Belize" 0.2 20 8 "low" 0.617680109876389
1903 "Disk" "Lake Charles" 0.2 20 8 "high" 0.00362092645773505
1903 "Disk" "Lake Charles" 0.2 20 8 "intermediate" 0.340866525159196
1903 "Disk" "Lake Charles" 0.2 20 8 "low" 0.655512548383069
1904 "Ellipsoid" "Lake Charles" 0.2 20 8 "high" 0.0144837058309402
1904 "Ellipsoid" "Lake Charles" 0.2 20 8 "intermediate" 0.340117367961044
1904 "Ellipsoid" "Lake Charles" 0.2 20 8 "low" 0.645398926208016
1905 "Disk" "McMinnville" 0.2 20 8 "high" 0
1905 "Disk" "McMinnville" 0.2 20 8 "intermediate" 0.294668497939818
1905 "Disk" "McMinnville" 0.2 20 8 "low" 0.705331502060182
1906 "Ellipsoid" "McMinnville" 0.2 20 8 "high" 0
1906 "Ellipsoid" "McMinnville" 0.2 20 8 "intermediate" 0.28842552128855
1906 "Ellipsoid" "McMinnville" 0.2 20 8 "low" 0.71157447871145
1907 "Disk" "Lindenberg" 0.2 20 8 "high" 0
1907 "Disk" "Lindenberg" 0.2 20 8 "intermediate" 0.29541765513797
1907 "Disk" "Lindenberg" 0.2 20 8 "low" 0.70458234486203
1908 "Ellipsoid" "Lindenberg" 0.2 20 8 "high" 0
1908 "Ellipsoid" "Lindenberg" 0.2 20 8 "intermediate" 0.281433387439131
1908 "Ellipsoid" "Lindenberg" 0.2 20 8 "low" 0.718566612560869
1909 "Disk" "Croker river" 0.2 20 8 "high" 0
1909 "Disk" "Croker river" 0.2 20 8 "intermediate" 0.10463228867524
1909 "Disk" "Croker river" 0.2 20 8 "low" 0.89536771132476
1910 "Ellipsoid" "Croker river" 0.2 20 8 "high" 0
1910 "Ellipsoid" "Croker river" 0.2 20 8 "intermediate" 0.127107004619803
1910 "Ellipsoid" "Croker river" 0.2 20 8 "low" 0.872892995380197
1911 "Disk" "Phillip SW Belize" 0.15 20 8 "high" 0.0609314521163691
1911 "Disk" "Phillip SW Belize" 0.15 20 8 "intermediate" 0.381071294793357
1911 "Disk" "Phillip SW Belize" 0.15 20 8 "low" 0.557997253090273
1912 "Ellipsoid" "Phillip SW Belize" 0.15 20 8 "high" 0.103258833811962
1912 "Ellipsoid" "Phillip SW Belize" 0.15 20 8 "intermediate" 0.335997003371207
1912 "Ellipsoid" "Phillip SW Belize" 0.15 20 8 "low" 0.560744162816831
1913 "Disk" "Lake Charles" 0.15 20 8 "high" 0.041078786365339
1913 "Disk" "Lake Charles" 0.15 20 8 "intermediate" 0.399051067549007
1913 "Disk" "Lake Charles" 0.15 20 8 "low" 0.559870146085654
1914 "Ellipsoid" "Lake Charles" 0.15 20 8 "high" 0.0885254089149707
1914 "Ellipsoid" "Lake Charles" 0.15 20 8 "intermediate" 0.336121862904233
1914 "Ellipsoid" "Lake Charles" 0.15 20 8 "low" 0.575352728180797
1915 "Disk" "McMinnville" 0.15 20 8 "high" 0.00674241478336871
1915 "Disk" "McMinnville" 0.15 20 8 "intermediate" 0.386689973779498
1915 "Disk" "McMinnville" 0.15 20 8 "low" 0.606567611437133
1916 "Ellipsoid" "McMinnville" 0.15 20 8 "high" 0.0142339867648895
1916 "Ellipsoid" "McMinnville" 0.15 20 8 "intermediate" 0.36571357223124
1916 "Ellipsoid" "McMinnville" 0.15 20 8 "low" 0.620052441003871
1917 "Disk" "Lindenberg" 0.15 20 8 "high" 0.00412036458983643
1917 "Disk" "Lindenberg" 0.15 20 8 "intermediate" 0.402422274940692
1917 "Disk" "Lindenberg" 0.15 20 8 "low" 0.593457360469472
1918 "Ellipsoid" "Lindenberg" 0.15 20 8 "high" 0.00437008365588713
1918 "Ellipsoid" "Lindenberg" 0.15 20 8 "intermediate" 0.37295542514671
1918 "Ellipsoid" "Lindenberg" 0.15 20 8 "low" 0.622674491197403
1919 "Disk" "Croker river" 0.15 20 8 "high" 0
1919 "Disk" "Croker river" 0.15 20 8 "intermediate" 0.316019478087152
1919 "Disk" "Croker river" 0.15 20 8 "low" 0.683980521912848
1920 "Ellipsoid" "Croker river" 0.15 20 8 "high" 0
1920 "Ellipsoid" "Croker river" 0.15 20 8 "intermediate" 0.285678611561993
1920 "Ellipsoid" "Croker river" 0.15 20 8 "low" 0.714321388438007
1921 "Disk" "Phillip SW Belize" 0.1 20 8 "high" 0.14970658009739
1921 "Disk" "Phillip SW Belize" 0.1 20 8 "intermediate" 0.347359220876514
1921 "Disk" "Phillip SW Belize" 0.1 20 8 "low" 0.502934199026096
1922 "Ellipsoid" "Phillip SW Belize" 0.1 20 8 "high" 0.1891621925334
1922 "Ellipsoid" "Phillip SW Belize" 0.1 20 8 "intermediate" 0.301286053190161
1922 "Ellipsoid" "Phillip SW Belize" 0.1 20 8 "low" 0.509551754276439
1923 "Disk" "Lake Charles" 0.1 20 8 "high" 0.143338743913098
1923 "Disk" "Lake Charles" 0.1 20 8 "intermediate" 0.365214134099138
1923 "Disk" "Lake Charles" 0.1 20 8 "low" 0.491447121987764
1924 "Ellipsoid" "Lake Charles" 0.1 20 8 "high" 0.157572730677987
1924 "Ellipsoid" "Lake Charles" 0.1 20 8 "intermediate" 0.31714321388438
1924 "Ellipsoid" "Lake Charles" 0.1 20 8 "low" 0.525284055437633
1925 "Disk" "McMinnville" 0.1 20 8 "high" 0.0489449369459358
1925 "Disk" "McMinnville" 0.1 20 8 "intermediate" 0.434636034461231
1925 "Disk" "McMinnville" 0.1 20 8 "low" 0.516419028592833
1926 "Ellipsoid" "McMinnville" 0.1 20 8 "high" 0.0782869272068922
1926 "Ellipsoid" "McMinnville" 0.1 20 8 "intermediate" 0.388438007241853
1926 "Ellipsoid" "McMinnville" 0.1 20 8 "low" 0.533275065551255
1927 "Disk" "Lindenberg" 0.1 20 8 "high" 0.0413285054313897
1927 "Disk" "Lindenberg" 0.1 20 8 "intermediate" 0.459732800599326
1927 "Disk" "Lindenberg" 0.1 20 8 "low" 0.498938693969285
1928 "Ellipsoid" "Lindenberg" 0.1 20 8 "high" 0.0544387563990511
1928 "Ellipsoid" "Lindenberg" 0.1 20 8 "intermediate" 0.421026345361468
1928 "Ellipsoid" "Lindenberg" 0.1 20 8 "low" 0.524534898239481
1929 "Disk" "Croker river" 0.1 20 8 "high" 0
1929 "Disk" "Croker river" 0.1 20 8 "intermediate" 0.47221875390186
1929 "Disk" "Croker river" 0.1 20 8 "low" 0.52778124609814
1930 "Ellipsoid" "Croker river" 0.1 20 8 "high" 0
1930 "Ellipsoid" "Croker river" 0.1 20 8 "intermediate" 0.440254713447372
1930 "Ellipsoid" "Croker river" 0.1 20 8 "low" 0.559745286552628
1931 "Disk" "Phillip SW Belize" 0.05 20 8 "high" 0.221500811586965
1931 "Disk" "Phillip SW Belize" 0.05 20 8 "intermediate" 0.333874391309776
1931 "Disk" "Phillip SW Belize" 0.05 20 8 "low" 0.444624797103259
1932 "Ellipsoid" "Phillip SW Belize" 0.05 20 8 "high" 0.258459233362467
1932 "Ellipsoid" "Phillip SW Belize" 0.05 20 8 "intermediate" 0.287426645024348
1932 "Ellipsoid" "Phillip SW Belize" 0.05 20 8 "low" 0.454114121613185
1933 "Disk" "Lake Charles" 0.05 20 8 "high" 0.218004744662255
1933 "Disk" "Lake Charles" 0.05 20 8 "intermediate" 0.346360344612311
1933 "Disk" "Lake Charles" 0.05 20 8 "low" 0.435634910725434
1934 "Ellipsoid" "Lake Charles" 0.05 20 8 "high" 0.234611062554626
1934 "Ellipsoid" "Lake Charles" 0.05 20 8 "intermediate" 0.289174678486702
1934 "Ellipsoid" "Lake Charles" 0.05 20 8 "low" 0.476214258958671
1935 "Disk" "McMinnville" 0.05 20 8 "high" 0.145461355974529
1935 "Disk" "McMinnville" 0.05 20 8 "intermediate" 0.404544887002123
1935 "Disk" "McMinnville" 0.05 20 8 "low" 0.449993757023349
1936 "Ellipsoid" "McMinnville" 0.05 20 8 "high" 0.159695342739418
1936 "Ellipsoid" "McMinnville" 0.05 20 8 "intermediate" 0.377700087401673
1936 "Ellipsoid" "McMinnville" 0.05 20 8 "low" 0.462604569858909
1937 "Disk" "Lindenberg" 0.05 20 8 "high" 0.095142964165314
1937 "Disk" "Lindenberg" 0.05 20 8 "intermediate" 0.452241228617805
1937 "Disk" "Lindenberg" 0.05 20 8 "low" 0.452615807216881
1938 "Ellipsoid" "Lindenberg" 0.05 20 8 "high" 0.141340991384692
1938 "Ellipsoid" "Lindenberg" 0.05 20 8 "intermediate" 0.408165813459858
1938 "Ellipsoid" "Lindenberg" 0.05 20 8 "low" 0.45049319515545
1939 "Disk" "Croker river" 0.05 20 8 "high" 0.00686727431639406
1939 "Disk" "Croker river" 0.05 20 8 "intermediate" 0.549631664377575
1939 "Disk" "Croker river" 0.05 20 8 "low" 0.443501061306031
1940 "Ellipsoid" "Croker river" 0.05 20 8 "high" 0
1940 "Ellipsoid" "Croker river" 0.05 20 8 "intermediate" 0.537770008740167
1940 "Ellipsoid" "Croker river" 0.05 20 8 "low" 0.462229991259833
1941 "Disk" "Phillip SW Belize" 0 20 8 "high" 0.288924959420652
1941 "Disk" "Phillip SW Belize" 0 20 8 "intermediate" 0.316893494818329
1941 "Disk" "Phillip SW Belize" 0 20 8 "low" 0.394181545761019
1942 "Ellipsoid" "Phillip SW Belize" 0 20 8 "high" 0.332251217380447
1942 "Ellipsoid" "Phillip SW Belize" 0 20 8 "intermediate" 0.26320389561743
1942 "Ellipsoid" "Phillip SW Belize" 0 20 8 "low" 0.404544887002123
1943 "Disk" "Lake Charles" 0 20 8 "high" 0.291547009614184
1943 "Disk" "Lake Charles" 0 20 8 "intermediate" 0.315769759021101
1943 "Disk" "Lake Charles" 0 20 8 "low" 0.392683231364715
1944 "Ellipsoid" "Lake Charles" 0 20 8 "high" 0.30453240104882
1944 "Ellipsoid" "Lake Charles" 0 20 8 "intermediate" 0.278936196778624
1944 "Ellipsoid" "Lake Charles" 0 20 8 "low" 0.416531402172556
1945 "Disk" "McMinnville" 0 20 8 "high" 0.22537145711075
1945 "Disk" "McMinnville" 0 20 8 "intermediate" 0.364340117367961
1945 "Disk" "McMinnville" 0 20 8 "low" 0.410288425521289
1946 "Ellipsoid" "McMinnville" 0 20 8 "high" 0.233737045823449
1946 "Ellipsoid" "McMinnville" 0 20 8 "intermediate" 0.364464976900986
1946 "Ellipsoid" "McMinnville" 0 20 8 "low" 0.401797977275565
1947 "Disk" "Lindenberg" 0 20 8 "high" 0.200649269571732
1947 "Disk" "Lindenberg" 0 20 8 "intermediate" 0.382819328255712
1947 "Disk" "Lindenberg" 0 20 8 "low" 0.416531402172556
1948 "Ellipsoid" "Lindenberg" 0 20 8 "high" 0.211512048944937
1948 "Ellipsoid" "Lindenberg" 0 20 8 "intermediate" 0.394181545761019
1948 "Ellipsoid" "Lindenberg" 0 20 8 "low" 0.394306405294044
1949 "Disk" "Croker river" 0 20 8 "high" 0.028093394930703
1949 "Disk" "Croker river" 0 20 8 "intermediate" 0.587214383818205
1949 "Disk" "Croker river" 0 20 8 "low" 0.384692221251093
1950 "Ellipsoid" "Croker river" 0 20 8 "high" 0.000249719066050693
1950 "Ellipsoid" "Croker river" 0 20 8 "intermediate" 0.605443875639905
1950 "Ellipsoid" "Croker river" 0 20 8 "low" 0.394306405294044
1951 "Disk" "Phillip SW Belize" 0.2 25 8 "high" 0.0101136221750531
1951 "Disk" "Phillip SW Belize" 0.2 25 8 "intermediate" 0.237108253215133
1951 "Disk" "Phillip SW Belize" 0.2 25 8 "low" 0.752778124609814
1952 "Ellipsoid" "Phillip SW Belize" 0.2 25 8 "high" 0.00923960544387564
1952 "Ellipsoid" "Phillip SW Belize" 0.2 25 8 "intermediate" 0.284804594830815
1952 "Ellipsoid" "Phillip SW Belize" 0.2 25 8 "low" 0.705955799725309
1953 "Disk" "Lake Charles" 0.2 25 8 "high" 0.00112373579722812
1953 "Disk" "Lake Charles" 0.2 25 8 "intermediate" 0.260956424022974
1953 "Disk" "Lake Charles" 0.2 25 8 "low" 0.737919840179798
1954 "Ellipsoid" "Lake Charles" 0.2 25 8 "high" 0.00599325758521663
1954 "Ellipsoid" "Lake Charles" 0.2 25 8 "intermediate" 0.263828193282557
1954 "Ellipsoid" "Lake Charles" 0.2 25 8 "low" 0.730178549132226
1955 "Disk" "McMinnville" 0.2 25 8 "high" 0
1955 "Disk" "McMinnville" 0.2 25 8 "intermediate" 0.215008115869647
1955 "Disk" "McMinnville" 0.2 25 8 "low" 0.784991884130353
1956 "Ellipsoid" "McMinnville" 0.2 25 8 "high" 0
1956 "Ellipsoid" "McMinnville" 0.2 25 8 "intermediate" 0.209514296416531
1956 "Ellipsoid" "McMinnville" 0.2 25 8 "low" 0.790485703583469
1957 "Disk" "Lindenberg" 0.2 25 8 "high" 0
1957 "Disk" "Lindenberg" 0.2 25 8 "intermediate" 0.214633537270571
1957 "Disk" "Lindenberg" 0.2 25 8 "low" 0.785366462729429
1958 "Ellipsoid" "Lindenberg" 0.2 25 8 "high" 0
1958 "Ellipsoid" "Lindenberg" 0.2 25 8 "intermediate" 0.198901236109377
1958 "Ellipsoid" "Lindenberg" 0.2 25 8 "low" 0.801098763890623
1959 "Disk" "Croker river" 0.2 25 8 "high" 0
1959 "Disk" "Croker river" 0.2 25 8 "intermediate" 0.0661755525034336
1959 "Disk" "Croker river" 0.2 25 8 "low" 0.933824447496566
1960 "Ellipsoid" "Croker river" 0.2 25 8 "high" 0
1960 "Ellipsoid" "Croker river" 0.2 25 8 "intermediate" 0.0744162816831065
1960 "Ellipsoid" "Croker river" 0.2 25 8 "low" 0.925583718316893
1961 "Disk" "Phillip SW Belize" 0.15 25 8 "high" 0.0289674116618804
1961 "Disk" "Phillip SW Belize" 0.15 25 8 "intermediate" 0.303158946185541
1961 "Disk" "Phillip SW Belize" 0.15 25 8 "low" 0.667873642152578
1962 "Ellipsoid" "Phillip SW Belize" 0.15 25 8 "high" 0.053315020601823
1962 "Ellipsoid" "Phillip SW Belize" 0.15 25 8 "intermediate" 0.299038581595705
1962 "Ellipsoid" "Phillip SW Belize" 0.15 25 8 "low" 0.647646397802472
1963 "Disk" "Lake Charles" 0.15 25 8 "high" 0.0146085653639655
1963 "Disk" "Lake Charles" 0.15 25 8 "intermediate" 0.317767511549507
1963 "Disk" "Lake Charles" 0.15 25 8 "low" 0.667623923086528
1964 "Ellipsoid" "Lake Charles" 0.15 25 8 "high" 0.0418279435634911
1964 "Ellipsoid" "Lake Charles" 0.15 25 8 "intermediate" 0.294044200274691
1964 "Ellipsoid" "Lake Charles" 0.15 25 8 "low" 0.664127856161818
1965 "Disk" "McMinnville" 0.15 25 8 "high" 0.00312148832563366
1965 "Disk" "McMinnville" 0.15 25 8 "intermediate" 0.306779872643276
1965 "Disk" "McMinnville" 0.15 25 8 "low" 0.69009863903109
1966 "Ellipsoid" "McMinnville" 0.15 25 8 "high" 0.00299662879260832
1966 "Ellipsoid" "McMinnville" 0.15 25 8 "intermediate" 0.287551504557373
1966 "Ellipsoid" "McMinnville" 0.15 25 8 "low" 0.709451866650019
1967 "Disk" "Lindenberg" 0.15 25 8 "high" 0.00412036458983643
1967 "Disk" "Lindenberg" 0.15 25 8 "intermediate" 0.318891247346735
1967 "Disk" "Lindenberg" 0.15 25 8 "low" 0.676988388063429
1968 "Ellipsoid" "Lindenberg" 0.15 25 8 "high" 0
1968 "Ellipsoid" "Lindenberg" 0.15 25 8 "intermediate" 0.29004869521788
1968 "Ellipsoid" "Lindenberg" 0.15 25 8 "low" 0.70995130478212
1969 "Disk" "Croker river" 0.15 25 8 "high" 0
1969 "Disk" "Croker river" 0.15 25 8 "intermediate" 0.240229741540767
1969 "Disk" "Croker river" 0.15 25 8 "low" 0.759770258459233
1970 "Ellipsoid" "Croker river" 0.15 25 8 "high" 0
1970 "Ellipsoid" "Croker river" 0.15 25 8 "intermediate" 0.160943938069672
1970 "Ellipsoid" "Croker river" 0.15 25 8 "low" 0.839056061930328
1971 "Disk" "Phillip SW Belize" 0.1 25 8 "high" 0.0741665626170558
1971 "Disk" "Phillip SW Belize" 0.1 25 8 "intermediate" 0.310026220501935
1971 "Disk" "Phillip SW Belize" 0.1 25 8 "low" 0.615807216881009
1972 "Ellipsoid" "Phillip SW Belize" 0.1 25 8 "high" 0.113747034586091
1972 "Ellipsoid" "Phillip SW Belize" 0.1 25 8 "intermediate" 0.278062180047447
1972 "Ellipsoid" "Phillip SW Belize" 0.1 25 8 "low" 0.608190785366463
1973 "Disk" "Lake Charles" 0.1 25 8 "high" 0.073167686352853
1973 "Disk" "Lake Charles" 0.1 25 8 "intermediate" 0.318266949681608
1973 "Disk" "Lake Charles" 0.1 25 8 "low" 0.608565363965539
1974 "Ellipsoid" "Lake Charles" 0.1 25 8 "high" 0.0869022349856411
1974 "Ellipsoid" "Lake Charles" 0.1 25 8 "intermediate" 0.296416531402173
1974 "Ellipsoid" "Lake Charles" 0.1 25 8 "low" 0.616681233612186
1975 "Disk" "McMinnville" 0.1 25 8 "high" 0.0245973280059933
1975 "Disk" "McMinnville" 0.1 25 8 "intermediate" 0.353976776126857
1975 "Disk" "McMinnville" 0.1 25 8 "low" 0.621425895867149
1976 "Ellipsoid" "McMinnville" 0.1 25 8 "high" 0.032088899987514
1976 "Ellipsoid" "McMinnville" 0.1 25 8 "intermediate" 0.325758521663129
1976 "Ellipsoid" "McMinnville" 0.1 25 8 "low" 0.642152578349357
1977 "Disk" "Lindenberg" 0.1 25 8 "high" 0.0253464852041453
1977 "Disk" "Lindenberg" 0.1 25 8 "intermediate" 0.374453739543014
1977 "Disk" "Lindenberg" 0.1 25 8 "low" 0.600199775252841
